label,total_minutes,switch_count,longest_session_minutes,productive_minutes,productive_ratio,tod_morning_minutes,tod_afternoon_minutes,tod_evening_minutes,tod_night_minutes,study_minutes,social_minutes,entertainment_minutes,productivity_minutes,travel_minutes,category_count,category_entropy
none,618.64,13.1,166.73,222.82,0.3602,138.64,177.87,162.05,127.28,110.51,169.25,159.99,112.31,41.11,5,2.199277
none,560.81,7.13,169.95,229.94,0.41,139.03,166.45,194.48,59.42,115.37,126.03,61.42,114.57,44.43,5,2.22216
none,574.56,9.35,177.0,171.38,0.2983,130.39,135.91,175.7,87.54,95.33,179.09,97.55,76.04,26.82,5,2.122061
none,675.08,13.61,117.32,290.85,0.4308,75.34,121.52,171.67,66.81,151.02,167.91,162.52,139.83,28.81,5,2.169737
none,626.04,10.25,180.64,185.98,0.2971,92.86,189.5,128.66,75.2,109.5,126.14,136.11,76.48,41.83,5,2.221635
none,502.13,9.25,93.16,251.92,0.5017,112.15,224.42,153.19,110.24,148.47,85.37,68.44,103.45,52.47,5,2.230959
none,481.03,6.08,86.08,176.41,0.3667,163.71,193.51,136.28,63.12,91.22,135.28,51.83,85.18,16.81,4,2.098696
none,616.4,11.18,84.97,321.82,0.5221,147.68,125.68,121.22,83.55,149.76,75.26,172.61,172.06,27.18,5,2.115076
none,442.23,11.93,107.7,214.06,0.484,152.82,164.83,152.7,140.31,120.42,141.86,165.48,93.64,32.22,5,2.175249
none,454.95,9.98,129.89,240.31,0.5282,158.35,192.29,199.08,96.97,154.47,68.52,53.21,85.84,23.09,5,2.092406
none,528.31,5.19,174.22,336.25,0.6365,96.37,211.06,199.02,132.12,162.97,79.09,154.87,173.27,41.54,5,2.170651
none,447.39,5.19,138.42,225.92,0.505,120.11,154.03,176.86,86.86,136.45,128.1,162.2,89.46,25.15,5,2.149039
none,648.72,7.83,164.05,369.86,0.5701,162.99,120.09,171.46,89.37,190.97,115.26,155.44,178.89,59.55,5,2.227186
none,524.03,8.41,131.78,230.82,0.4405,167.97,192.18,182.56,68.86,126.38,151.57,85.66,104.43,47.8,5,2.230979
none,488.43,5.29,100.27,211.04,0.4321,83.47,215.85,124.1,79.55,140.02,137.67,102.77,71.02,37.68,5,2.193357
none,468.18,10.55,163.45,235.29,0.5025,96.66,128.16,191.5,135.02,115.97,76.49,166.02,119.31,32.18,5,2.165334
none,595.42,10.18,168.79,338.65,0.5688,163.03,127.7,138.81,81.11,204.6,119.16,188.09,134.06,62.52,5,2.221596
none,643.37,7.39,108.73,242.25,0.3765,83.4,225.88,228.72,144.72,100.16,141.92,86.91,142.09,25.05,5,2.156918
none,683.27,6.61,104.28,226.28,0.3312,151.52,207.07,138.91,57.87,112.4,66.91,124.43,113.88,26.25,5,2.172427
none,646.96,7.7,136.03,325.28,0.5028,142.78,219.94,177.65,76.86,191.8,108.68,102.34,133.48,50.94,5,2.208739
none,516.01,11.72,188.18,284.84,0.552,133.57,223.64,153.26,73.99,144.42,167.39,161.65,140.42,28.41,5,2.169154
none,526.39,9.03,195.47,319.53,0.607,76.36,135.03,143.64,57.91,146.66,107.16,180.37,172.87,44.73,5,2.198415
none,519.25,13.37,190.05,268.65,0.5174,100.63,120.5,151.0,126.04,134.39,168.99,130.18,134.26,61.26,5,2.258204
none,584.95,5.82,182.41,311.57,0.5326,93.95,164.38,227.7,63.67,128.77,129.09,105.59,182.79,57.21,5,2.23565
none,525.67,6.86,199.72,364.56,0.6935,165.37,188.08,180.02,74.78,176.09,91.88,103.87,188.48,61.66,5,2.20672
none,663.29,11.18,86.7,370.9,0.5592,126.66,136.4,202.44,72.6,202.92,96.12,94.34,167.99,30.45,5,2.113622
none,679.87,13.4,178.63,243.85,0.3587,161.98,127.05,124.43,86.84,171.68,124.1,146.08,72.17,21.1,5,2.10021
none,572.74,13.69,113.52,282.99,0.4941,159.63,161.95,218.7,129.75,101.09,93.7,71.9,181.9,33.14,5,2.137929
none,497.54,10.43,99.63,339.36,0.6821,134.81,207.9,113.04,102.9,191.3,141.45,56.81,148.06,39.86,5,2.1239
none,637.12,9.77,128.04,363.48,0.5705,102.39,132.6,166.16,61.15,195.04,86.71,112.26,168.44,37.65,5,2.147756
none,666.87,12.14,191.89,243.08,0.3645,76.29,221.31,154.1,114.91,167.48,151.58,148.04,75.6,55.76,5,2.210544
none,601.15,5.28,117.1,168.51,0.2803,101.98,189.51,223.44,61.99,95.48,78.24,169.89,73.04,23.91,5,2.109001
none,436.88,11.63,143.49,312.25,0.7147,132.75,120.42,229.21,140.84,126.13,143.08,67.28,186.12,60.92,5,2.200402
none,481.6,5.76,166.5,258.47,0.5367,130.09,132.38,197.15,135.59,113.77,102.13,71.58,144.69,53.78,5,2.242241
none,633.86,10.59,105.59,287.57,0.4537,93.46,130.28,186.79,127.09,131.28,175.96,99.31,156.3,59.66,5,2.236086
none,545.1,7.64,136.84,266.73,0.4893,139.35,217.33,209.79,128.19,173.92,122.67,135.11,92.81,15.07,4,2.093531
none,488.63,4.92,85.87,238.42,0.4879,167.61,115.47,132.49,110.71,117.2,120.87,186.08,121.22,38.48,5,2.190648
none,634.86,4.99,138.97,235.18,0.3704,85.6,121.97,187.38,145.22,104.5,79.01,169.5,130.68,34.06,5,2.166862
none,684.93,4.9,183.08,302.2,0.4412,136.62,211.02,162.17,120.75,116.67,141.33,138.5,185.53,24.14,5,2.141942
none,498.16,5.31,105.18,356.67,0.716,166.99,136.0,192.9,65.28,193.14,117.42,95.4,163.52,52.69,5,2.201025
none,677.59,13.97,121.53,331.36,0.489,169.04,212.97,177.93,121.74,200.36,136.17,155.61,131.0,29.6,5,2.155223
none,602.9,7.77,178.53,345.47,0.573,131.79,229.17,135.33,115.61,172.24,81.44,184.17,173.23,35.25,5,2.139089
none,664.06,4.67,157.73,296.72,0.4468,123.16,142.59,192.04,99.18,119.07,154.84,117.03,177.65,54.94,5,2.233084
none,457.18,11.72,158.38,246.63,0.5394,102.4,111.63,189.2,71.98,118.36,97.83,169.95,128.27,62.49,5,2.252013
none,530.2,12.28,136.82,215.03,0.4056,106.54,117.59,197.66,129.08,138.16,154.15,142.96,76.88,26.46,5,2.142453
none,441.71,7.68,131.37,266.45,0.6032,142.04,118.64,177.95,141.83,128.21,155.91,181.15,138.24,47.98,5,2.220413
none,518.98,9.92,105.38,213.42,0.4112,102.1,175.65,152.93,68.49,141.39,172.0,62.79,72.03,51.04,5,2.160625
none,554.06,4.15,154.73,176.51,0.3186,135.2,121.53,197.48,58.98,90.06,90.43,110.84,86.45,22.91,5,2.194991
none,509.95,8.04,143.84,341.48,0.6697,134.73,158.72,177.97,102.32,202.9,150.23,110.2,138.59,62.33,5,2.229643
none,486.06,11.7,95.82,238.66,0.491,135.2,190.99,113.4,145.91,109.8,118.06,61.19,128.87,45.1,5,2.22172
none,610.82,12.41,192.32,339.83,0.5564,164.07,192.19,218.01,119.83,205.66,117.02,126.26,134.17,32.62,5,2.155981
none,510.28,13.54,160.65,184.84,0.3622,148.56,186.43,131.8,62.47,103.83,152.4,96.03,81.0,24.42,5,2.154214
none,441.88,7.78,199.18,182.84,0.4138,126.3,164.73,220.6,97.99,104.53,161.06,158.44,78.31,39.31,5,2.175115
none,614.85,10.65,132.23,210.65,0.3426,110.09,178.69,181.17,142.34,90.14,127.35,105.39,120.5,30.46,5,2.20413
none,660.05,4.34,182.95,268.63,0.407,73.3,158.8,152.36,119.9,100.68,106.28,98.66,167.95,49.53,5,2.22683
none,552.27,13.63,132.97,253.21,0.4585,80.99,186.2,188.01,63.74,94.52,177.01,129.11,158.69,45.82,5,2.200926
none,610.95,5.79,121.97,211.44,0.3461,86.15,129.33,159.62,70.64,116.73,143.37,133.1,94.71,50.95,5,2.247156
none,507.92,9.6,148.39,380.89,0.7499,103.54,157.22,220.71,91.39,208.49,133.69,178.26,172.4,46.04,5,2.195639
none,543.0,11.45,116.89,235.47,0.4337,95.74,118.76,217.6,111.2,125.82,91.41,176.16,109.65,61.17,5,2.239329
none,532.84,12.58,113.09,342.05,0.6419,115.09,137.17,215.71,137.71,201.36,150.36,83.94,140.69,50.28,5,2.184788
none,498.59,4.48,119.38,304.22,0.6102,112.01,182.65,167.24,143.52,153.1,138.89,128.59,151.12,22.31,5,2.1525
none,686.97,6.7,109.9,304.26,0.4429,80.36,110.96,217.31,107.1,170.28,152.46,123.13,133.98,57.91,5,2.247486
none,463.56,12.99,142.23,256.77,0.5539,89.27,185.64,204.12,87.05,172.95,117.45,56.07,83.82,31.34,5,2.112852
none,552.88,6.78,131.94,333.37,0.603,100.44,221.47,127.81,111.09,160.27,75.08,84.22,173.1,17.15,4,2.054679
none,577.31,5.15,168.06,275.73,0.4776,116.15,213.02,213.72,102.88,188.76,148.48,99.81,86.97,21.82,5,2.096784
none,584.68,9.55,131.63,252.72,0.4322,150.62,220.72,183.14,144.44,112.84,135.36,167.54,139.88,63.19,5,2.258773
none,497.88,4.85,106.74,239.06,0.4802,124.2,154.52,216.2,79.66,133.26,91.12,95.82,105.8,34.39,5,2.218665
none,477.73,5.95,134.9,278.37,0.5827,88.31,158.79,188.72,51.87,189.46,140.49,69.0,88.91,57.9,5,2.180922
none,490.32,7.96,178.59,283.62,0.5785,153.12,113.92,204.98,148.86,144.09,120.53,147.04,139.53,55.05,5,2.253768
none,599.29,13.59,98.36,352.95,0.5889,150.47,120.76,189.52,98.73,175.29,128.29,89.28,177.66,52.66,5,2.203142
none,661.21,4.58,107.41,199.35,0.3015,149.39,210.17,223.67,66.34,97.73,179.23,92.29,101.62,57.07,5,2.223966
none,641.92,11.3,170.47,266.78,0.4156,145.88,133.88,126.02,149.4,163.14,106.9,75.36,103.64,52.58,5,2.224304
none,592.14,6.16,185.34,204.41,0.3452,92.97,136.34,140.44,96.84,118.05,76.13,106.18,86.36,64.58,5,2.288241
none,447.61,4.11,182.71,323.51,0.7228,84.2,167.41,183.2,125.09,173.07,111.33,113.88,150.44,61.64,5,2.247314
none,511.95,13.42,100.76,274.64,0.5365,93.08,179.81,202.35,131.61,197.84,93.36,101.83,76.8,17.8,4,2.050812
none,474.36,9.4,135.01,195.99,0.4132,164.65,205.95,207.14,129.72,93.49,170.15,160.94,102.5,17.33,4,2.092548
none,668.49,6.93,185.73,216.47,0.3238,75.85,207.72,196.67,141.63,91.97,79.57,72.88,124.51,54.85,5,2.269144
none,497.33,10.42,162.92,321.48,0.6464,102.11,141.25,122.7,128.67,195.97,153.14,64.22,125.51,60.87,5,2.182587
none,586.19,9.37,190.46,374.55,0.639,85.41,191.32,185.47,83.95,193.47,66.01,100.37,181.08,42.08,5,2.118567
none,656.77,10.88,126.23,186.36,0.2837,145.82,143.81,140.57,100.71,97.69,131.86,162.37,88.67,44.25,5,2.21005
none,622.27,4.76,102.36,331.91,0.5334,83.0,120.31,115.66,103.09,203.66,135.26,113.19,128.26,53.47,5,2.213029
none,681.16,11.43,86.0,248.66,0.3651,161.63,227.12,118.87,135.51,95.04,177.9,127.39,153.63,55.37,5,2.224329
none,654.37,7.53,150.53,301.4,0.4606,131.94,140.22,152.6,109.82,148.17,155.75,180.55,153.23,44.91,5,2.214392
none,621.16,13.45,169.81,280.82,0.4521,94.98,176.91,131.81,52.15,197.69,72.24,74.57,83.13,60.27,5,2.158007
none,652.86,6.61,185.49,191.52,0.2934,108.25,224.97,219.05,124.0,107.96,81.14,145.08,83.56,49.25,5,2.237579
none,430.39,13.05,82.22,248.21,0.5767,120.22,172.23,171.03,108.01,154.75,177.14,91.22,93.46,37.14,5,2.16334
none,515.95,7.78,140.9,195.01,0.378,104.94,183.45,214.99,68.95,122.52,79.95,170.43,72.5,45.69,5,2.182132
none,607.29,6.09,193.72,294.49,0.4849,129.77,147.98,137.98,68.5,149.62,168.45,105.62,144.87,46.73,5,2.217855
none,669.53,8.18,186.3,312.27,0.4664,104.93,120.05,207.14,63.38,146.9,79.2,100.22,165.37,22.68,5,2.116603
none,600.07,13.24,194.61,340.02,0.5666,146.86,136.2,128.2,81.77,158.72,78.11,90.02,181.29,18.57,4,2.065165
none,626.94,5.54,129.03,292.4,0.4664,152.67,196.73,189.69,145.4,174.14,112.31,114.86,118.27,51.01,5,2.231664
none,441.11,9.51,91.65,245.46,0.5565,90.48,122.84,188.56,126.03,135.24,91.11,122.01,110.23,47.32,5,2.247783
none,440.52,12.19,90.04,256.85,0.5831,155.05,121.32,209.46,128.21,122.71,162.12,148.61,134.13,22.85,5,2.151304
none,526.75,12.7,145.21,275.06,0.5222,123.58,228.97,145.75,50.84,125.53,166.01,149.57,149.53,41.92,5,2.212767
none,628.53,7.06,96.03,212.37,0.3379,153.68,110.12,205.35,67.77,103.17,126.75,58.19,109.21,30.47,5,2.180646
none,671.3,9.21,173.11,329.61,0.491,165.98,186.54,143.81,137.02,199.87,136.59,117.26,129.74,56.6,5,2.224623
none,624.72,5.8,153.26,267.26,0.4278,141.49,162.33,127.38,57.51,183.01,112.24,68.1,84.25,29.81,5,2.113549
none,477.59,11.96,93.53,204.35,0.4279,143.27,222.52,220.04,106.84,126.68,94.12,135.64,77.68,41.59,5,2.221284
none,654.09,8.06,153.13,274.71,0.42,167.68,143.32,192.88,59.65,193.9,163.52,112.51,80.81,56.27,5,2.191744
none,471.83,8.22,82.51,257.1,0.5449,138.82,130.17,110.26,50.54,173.8,125.95,57.98,83.31,58.76,5,2.185496
none,673.42,4.04,155.82,314.47,0.467,102.66,131.54,139.31,102.95,179.76,83.21,105.44,134.71,58.65,5,2.22147
none,491.09,12.1,100.51,357.41,0.7278,147.84,202.08,117.49,95.11,175.17,126.38,72.66,182.24,35.9,5,2.134931
none,568.84,5.77,146.7,310.58,0.546,158.95,215.84,170.19,139.3,141.86,150.75,180.7,168.72,57.89,5,2.240347
none,605.03,9.06,156.2,290.39,0.48,158.33,225.62,219.57,125.0,195.93,157.75,107.05,94.46,52.35,5,2.195213
none,629.67,5.09,196.78,235.83,0.3745,88.99,189.66,204.93,70.11,111.24,89.74,127.3,124.59,63.26,5,2.280283
none,488.66,7.49,102.42,244.95,0.5013,143.72,197.4,117.6,97.69,163.05,124.87,121.13,81.9,63.54,5,2.248708
none,614.14,7.86,158.08,364.63,0.5937,112.25,185.5,154.43,108.2,181.71,62.37,183.37,182.92,39.11,5,2.112838
none,431.63,11.7,154.54,332.45,0.7702,116.71,163.35,159.17,96.06,197.86,72.05,141.59,134.59,28.32,5,2.107936
none,560.82,9.41,115.87,289.67,0.5165,136.07,131.38,191.07,149.07,103.28,110.28,169.45,186.39,47.16,5,2.193456
none,643.7,7.84,100.5,224.98,0.3495,156.99,178.97,121.3,82.37,108.08,104.24,183.47,116.89,34.96,5,2.175112
none,483.08,10.02,160.54,305.19,0.6318,132.83,111.08,163.32,79.79,164.01,166.93,72.75,141.18,31.31,5,2.136247
none,465.49,8.12,150.83,266.1,0.5716,169.7,117.55,162.54,111.87,193.4,92.17,116.53,72.7,53.24,5,2.178967
none,555.95,6.55,122.23,293.88,0.5286,131.78,178.52,158.68,57.53,157.49,131.43,92.98,136.39,48.99,5,2.229258
none,562.36,6.89,135.0,352.57,0.6269,164.37,151.2,157.84,108.15,186.33,161.64,65.76,166.24,38.1,5,2.128844
none,640.19,7.16,175.08,218.52,0.3413,86.67,186.8,206.74,137.58,102.82,153.17,124.72,115.7,28.26,5,2.180017
none,514.93,8.59,127.6,280.79,0.5453,98.99,182.22,117.34,133.99,110.51,178.39,72.96,170.28,21.98,5,2.083228
none,476.58,12.77,148.78,254.48,0.534,89.0,189.89,114.94,98.25,154.16,122.41,157.82,100.32,15.03,4,2.103617
none,603.36,11.44,92.72,253.34,0.4199,104.76,228.11,138.39,64.94,154.9,131.4,116.32,98.44,56.67,5,2.253175
none,679.63,11.2,171.17,364.42,0.5362,110.33,181.06,214.33,109.64,184.6,65.67,79.8,179.82,48.98,5,2.126022
none,597.71,11.67,102.99,278.26,0.4655,113.83,174.96,211.36,149.05,92.07,102.89,90.99,186.19,42.9,5,2.179356
none,542.32,5.18,136.65,288.66,0.5323,111.44,187.13,114.19,61.3,158.34,117.58,150.94,130.32,15.98,4,2.118313
none,625.03,7.03,196.27,317.95,0.5087,83.15,181.44,115.19,98.39,141.33,74.75,82.33,176.63,60.95,5,2.203016
none,602.97,7.01,84.63,341.6,0.5665,84.18,203.37,124.02,141.02,204.56,171.5,164.59,137.04,33.71,5,2.166603
none,588.93,13.39,101.7,269.66,0.4579,130.9,149.81,135.85,113.52,142.34,97.85,109.57,127.32,23.91,5,2.16732
none,601.58,9.41,162.17,216.28,0.3595,102.57,181.67,182.09,82.63,142.75,119.87,117.26,73.53,34.44,5,2.19215
none,455.06,13.69,114.5,286.7,0.63,142.87,136.18,129.95,132.89,188.89,87.03,50.85,97.81,56.52,5,2.148669
none,663.86,13.31,88.16,255.69,0.3851,141.71,166.68,220.78,114.01,96.76,107.33,142.18,158.92,62.33,5,2.254036
none,594.66,6.46,121.58,234.44,0.3942,102.1,191.01,176.5,67.1,145.6,152.69,125.05,88.85,42.28,5,2.209931
none,581.96,8.06,197.3,278.39,0.4784,102.77,154.19,120.08,56.66,126.63,101.55,149.79,151.75,30.63,5,2.179864
none,517.36,8.48,116.87,268.47,0.5189,117.16,201.76,186.64,85.66,96.27,65.66,93.19,172.2,19.64,4,2.083427
none,466.7,11.89,135.35,276.07,0.5915,105.64,146.03,206.69,107.11,142.6,149.2,152.51,133.47,20.61,5,2.145538
none,481.85,9.34,106.67,302.88,0.6286,82.48,136.13,119.98,128.75,124.73,84.38,96.67,178.16,39.42,5,2.177884
none,608.98,4.37,136.93,266.07,0.4369,123.49,131.01,219.63,56.83,118.76,170.21,187.26,147.32,36.36,5,2.178534
none,636.55,7.16,87.51,274.62,0.4314,88.15,163.42,146.69,82.67,147.59,61.16,165.81,127.03,36.74,5,2.147549
none,601.83,5.02,147.74,358.66,0.596,80.74,160.98,167.4,79.25,201.19,117.92,162.81,157.47,40.59,5,2.183422
none,656.03,12.09,150.66,307.81,0.4692,76.53,147.25,135.19,89.61,149.59,113.12,103.05,158.23,23.13,5,2.145897
none,582.79,7.41,153.15,335.71,0.576,127.51,204.84,192.74,61.22,159.07,135.49,110.2,176.64,63.58,5,2.247717
none,568.39,13.31,165.06,284.06,0.4998,86.37,194.51,174.84,90.96,156.49,129.29,124.38,127.56,26.7,5,2.174139
none,565.74,11.76,115.7,288.98,0.5108,145.11,218.11,190.4,122.42,198.55,95.38,88.77,90.42,61.89,5,2.197658
none,581.54,7.29,165.2,279.89,0.4813,104.85,172.39,223.45,124.19,142.56,165.22,165.34,137.32,59.49,5,2.250211
none,649.07,10.09,187.66,183.38,0.2825,154.57,210.63,208.4,79.92,96.16,112.93,131.73,87.22,51.56,5,2.261264
none,570.52,7.28,149.67,345.59,0.6058,99.92,225.86,221.05,131.09,166.72,114.22,61.47,178.88,15.72,4,2.034239
none,635.38,7.91,142.8,280.11,0.4409,78.3,197.13,186.58,70.99,185.38,119.56,172.34,94.73,41.15,5,2.17411
none,560.72,13.86,139.0,352.11,0.628,123.88,143.01,219.97,107.64,180.24,73.69,61.47,171.87,27.29,5,2.05097
none,660.75,9.73,181.51,258.11,0.3906,153.34,163.44,179.25,87.04,92.72,138.8,171.31,165.39,57.19,5,2.225028
none,468.43,4.89,179.49,374.33,0.7991,101.31,170.55,200.1,125.45,193.37,130.22,80.94,180.95,54.47,5,2.184236
none,550.82,4.2,169.33,342.14,0.6211,82.19,138.94,180.14,51.04,179.88,140.27,77.32,162.26,48.67,5,2.186057
none,679.22,7.15,94.55,326.26,0.4803,142.35,115.07,117.09,103.11,153.92,178.17,93.03,172.34,47.32,5,2.194405
none,644.85,12.79,115.92,358.38,0.5558,141.46,134.79,118.36,84.33,185.71,146.06,55.98,172.67,31.39,5,2.087924
none,611.26,4.79,162.82,313.98,0.5137,120.97,181.95,178.2,70.9,184.44,105.49,106.29,129.54,60.75,5,2.23662
none,492.92,13.77,180.99,318.76,0.6467,113.02,154.01,224.68,95.04,164.24,135.2,126.24,154.52,63.77,5,2.260819
none,494.04,5.86,121.61,341.37,0.691,157.72,122.15,144.82,89.29,168.08,158.45,83.52,173.29,39.37,5,2.166529
none,606.5,8.57,182.63,181.19,0.2988,124.47,160.62,201.89,87.82,95.11,120.97,83.6,86.08,39.31,5,2.244912
none,431.22,4.69,164.58,305.09,0.7075,111.22,114.2,122.58,149.92,199.69,122.55,102.88,105.4,27.74,5,2.129687
none,550.08,13.19,129.15,350.01,0.6363,96.56,227.04,225.6,53.75,203.85,84.57,124.96,146.15,55.91,5,2.195433
none,604.01,8.2,130.67,241.87,0.4004,163.36,171.09,122.29,113.38,155.62,177.62,51.16,86.24,22.14,5,2.036213
none,605.87,13.27,149.04,277.86,0.4586,127.51,115.39,169.44,76.01,144.39,129.48,132.88,133.46,54.71,5,2.257947
none,626.6,5.74,140.68,373.33,0.5958,146.35,143.39,183.64,95.43,200.09,135.2,146.89,173.23,15.18,4,2.09442
none,500.1,11.67,144.52,313.7,0.6273,159.28,126.29,168.92,95.35,128.39,73.43,148.97,185.31,56.56,5,2.199967
none,660.95,11.89,170.91,278.69,0.4217,153.91,208.49,203.08,126.57,92.55,156.73,184.38,186.14,64.26,5,2.218803
none,439.13,8.93,145.81,221.6,0.5046,114.32,199.69,225.42,72.24,126.61,120.47,123.18,94.99,18.25,4,2.148008
none,490.85,11.17,152.61,299.88,0.6109,132.27,123.53,224.18,69.3,138.56,113.94,166.12,161.32,19.71,4,2.128186
none,644.74,6.65,100.02,381.12,0.5911,73.95,141.44,188.63,67.04,194.8,82.35,67.88,186.32,21.66,5,2.022724
none,656.17,4.07,170.96,340.68,0.5192,76.63,116.79,192.82,118.95,197.33,146.9,99.85,143.35,38.09,5,2.171485
none,648.11,12.4,157.19,260.46,0.4019,75.95,167.93,183.94,59.88,122.65,79.15,101.97,137.8,54.04,5,2.252595
none,594.92,11.35,136.96,267.41,0.4495,144.44,227.96,213.87,107.43,107.33,125.28,115.19,160.08,44.37,5,2.2266
none,483.22,6.9,111.8,190.67,0.3946,159.01,187.48,135.68,91.92,111.29,119.52,91.8,79.38,22.21,5,2.174483
none,458.05,10.88,105.81,265.61,0.5799,117.49,127.92,157.92,119.45,189.41,83.09,103.56,76.19,36.58,5,2.136724
none,474.16,6.36,187.19,290.28,0.6122,111.41,126.27,178.55,69.66,202.11,64.22,133.24,88.17,53.97,5,2.150894
